"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"16.06.2021","180,45","180,45","180,45","180,45","","1,60%"
"15.06.2021","177,60","177,60","177,60","177,60","","-2,12%"
"14.06.2021","181,45","181,45","181,45","181,45","","-2,39%"
"11.06.2021","185,90","185,90","185,90","185,90","","-0,88%"
"10.06.2021","187,55","187,55","187,55","187,55","","1,08%"
"09.06.2021","185,55","188,00","188,00","188,00","","-0,35%"
"08.06.2021","186,20","186,20","186,20","186,20","","-1,72%"
"07.06.2021","189,45","189,45","189,45","189,45","","-1,04%"
"04.06.2021","191,45","191,45","191,45","191,45","","0,34%"
"02.06.2021","190,80","192,25","192,25","192,25","0,20K","0,08%"
"01.06.2021","190,65","190,65","190,65","190,65","","-0,88%"
"31.05.2021","192,35","192,35","192,35","192,35","","0,00%"
"28.05.2021","192,35","192,35","192,35","192,35","","5,05%"
"27.05.2021","183,10","183,10","183,10","183,10","","-0,25%"
"26.05.2021","183,55","183,55","183,55","183,55","","3,91%"
"25.05.2021","176,65","176,65","176,65","176,65","","1,15%"
"24.05.2021","174,65","174,65","174,65","174,65","","1,93%"
"21.05.2021","171,35","171,35","171,35","171,35","","-0,64%"
"20.05.2021","172,45","172,45","172,45","172,45","","0,00%"
"19.05.2021","172,45","172,45","172,45","172,45","","-1,37%"
"18.05.2021","174,85","178,50","178,50","177,50","0,00K","5,43%"
"17.05.2021","165,85","171,50","171,50","171,50","0,06K","0,61%"
"14.05.2021","164,85","164,85","164,85","164,85","","-1,11%"
"13.05.2021","166,70","172,25","172,25","171,50","0,06K","-0,09%"
"12.05.2021","166,85","173,25","173,40","173,25","0,14K","-1,68%"
"11.05.2021","169,70","173,25","173,25","173,25","0,14K","0,24%"
"10.05.2021","169,30","174,70","174,70","171,70","0,11K","-3,53%"
"07.05.2021","175,50","176,25","176,25","176,25","0,10K","-0,90%"
"06.05.2021","177,10","178,15","178,15","178,15","0,00K","3,87%"
"05.05.2021","170,50","165,00","165,00","165,00","0,05K","5,67%"
"04.05.2021","161,35","170,00","170,00","162,25","0,10K","1,61%"
"03.05.2021","158,80","158,80","158,80","158,80","","-1,00%"
"30.04.2021","160,40","162,00","164,45","162,00","0,01K","-1,17%"
"29.04.2021","162,30","164,65","167,40","162,65","0,02K","-2,32%"
"28.04.2021","166,15","165,35","166,40","165,35","0,00K","-0,03%"
"27.04.2021","166,20","162,80","167,00","161,50","0,03K","0,82%"
"26.04.2021","164,85","156,85","163,50","156,85","0,36K","4,10%"
"23.04.2021","158,35","154,85","157,60","154,10","0,09K","2,16%"
"22.04.2021","155,00","150,85","154,50","150,30","0,04K","0,85%"
"20.04.2021","153,70","149,90","153,10","149,90","0,05K","2,30%"
"19.04.2021","150,25","151,15","152,00","150,30","0,07K","0,64%"
"16.04.2021","149,30","151,35","151,35","148,25","0,02K","-3,05%"
"15.04.2021","154,00","151,50","153,10","150,55","0,34K","0,52%"
"14.04.2021","153,20","149,85","154,05","148,65","0,33K","1,79%"
"13.04.2021","150,50","148,10","150,70","147,80","0,10K","1,35%"
"12.04.2021","148,50","146,85","148,50","142,15","0,11K","0,61%"
"09.04.2021","147,60","147,90","149,70","145,00","0,16K","-0,54%"
"08.04.2021","148,40","145,50","148,45","144,70","0,62K","1,82%"
"07.04.2021","145,75","145,25","147,60","144,30","0,03K","-1,05%"
"06.04.2021","147,30","141,30","145,00","140,10","0,04K","4,47%"
"05.04.2021","141,00","141,95","141,95","139,75","0,01K","0,46%"
"01.04.2021","140,35","143,55","144,75","140,05","0,03K","-1,75%"
"31.03.2021","142,85","142,90","143,00","139,70","0,02K","1,38%"
"30.03.2021","140,90","144,95","145,65","141,35","0,06K","-4,02%"
"29.03.2021","146,80","147,40","149,10","146,00","0,35K","-1,28%"
"26.03.2021","148,70","146,55","148,35","145,60","0,04K","1,71%"
"25.03.2021","146,20","145,00","147,50","144,80","0,98K","0,10%"
"24.03.2021","146,05","146,00","147,75","144,30","0,10K","6,53%"
"23.03.2021","137,10","147,80","149,85","146,00","0,00K","-1,97%"
"22.03.2021","139,85","139,85","147,80","139,85","0,00K","0,97%"
"19.03.2021","138,50","145,50","145,50","145,50","","-0,89%"
"18.03.2021","139,75","149,50","149,50","149,50","0,06K","-5,77%"
"17.03.2021","148,30","149,50","149,50","149,50","0,08K","-0,84%"
"16.03.2021","149,55","149,50","149,50","149,50","0,02K","2,12%"
"15.03.2021","146,45","146,45","146,45","146,45","","-0,88%"
"12.03.2021","147,75","149,00","149,00","149,00","0,06K","0,58%"
"11.03.2021","146,90","147,50","147,50","147,50","0,06K","2,26%"
"10.03.2021","143,65","147,00","147,00","147,00","0,03K","0,42%"
"09.03.2021","143,05","143,05","143,05","143,05","","-0,14%"
"08.03.2021","143,25","144,00","144,00","144,00","0,05K","0,28%"
"05.03.2021","142,85","149,00","149,00","148,00","0,12K","0,32%"
"04.03.2021","142,40","149,00","149,00","149,00","","-2,50%"
"03.03.2021","146,05","146,05","146,05","146,05","","-1,82%"
"02.03.2021","148,75","148,75","148,75","148,75","","-1,72%"
"01.03.2021","151,35","154,00","154,00","154,00","0,09K","-1,46%"
"26.02.2021","153,60","158,45","158,45","150,25","0,01K","-1,98%"
"25.02.2021","156,70","155,95","155,95","155,95","0,00K","3,09%"
"24.02.2021","152,00","152,90","155,90","151,75","0,06K","-1,04%"
"23.02.2021","153,60","148,25","153,85","148,25","0,17K","2,23%"
"22.02.2021","150,25","144,60","151,20","141,35","0,19K","3,76%"
"19.02.2021","144,80","144,50","145,00","143,15","0,12K","-0,10%"
"18.02.2021","144,95","142,95","144,95","142,20","0,34K","1,01%"
"17.02.2021","143,50","141,55","142,85","141,50","0,09K","4,06%"
"12.02.2021","137,90","138,50","140,10","137,90","0,08K","-0,04%"
"11.02.2021","137,95","138,80","140,20","137,50","0,61K","-1,25%"
"10.02.2021","139,70","141,00","141,00","139,20","0,11K","-0,60%"
"09.02.2021","140,55","142,00","142,20","140,70","0,11K","-1,06%"
"08.02.2021","142,05","142,45","143,15","141,35","0,05K","-0,39%"
"05.02.2021","142,60","142,55","143,80","142,30","0,13K","0,42%"
"04.02.2021","142,00","142,45","142,45","139,70","0,12K","-0,66%"
"03.02.2021","142,95","142,20","142,60","141,00","0,14K","0,53%"
"02.02.2021","142,20","143,20","144,20","142,00","0,12K","-0,59%"
"01.02.2021","143,05","142,45","144,50","141,50","0,14K","0,39%"
"29.01.2021","142,50","141,70","142,15","140,25","0,14K","0,42%"
"28.01.2021","141,90","144,00","144,00","142,00","0,14K","-1,39%"
"27.01.2021","143,90","142,75","143,50","142,30","0,19K","0,70%"
"26.01.2021","142,90","142,00","145,00","142,00","0,29K","0,42%"
"22.01.2021","142,30","145,05","145,55","142,60","0,18K","-1,79%"
"21.01.2021","144,90","142,90","145,00","142,25","0,11K","1,15%"
"20.01.2021","143,25","144,20","144,65","142,10","0,12K","-0,93%"
"19.01.2021","144,60","144,75","146,95","143,80","0,11K","-0,10%"
"18.01.2021","144,75","147,00","147,00","143,50","0,10K","0,00%"
"15.01.2021","144,75","145,50","148,25","145,00","0,55K","0,07%"
"14.01.2021","144,65","141,00","144,00","140,75","0,18K","1,97%"
"13.01.2021","141,85","137,85","141,75","137,85","0,38K","3,13%"
"12.01.2021","137,55","137,50","139,10","136,95","0,27K","-0,04%"
"11.01.2021","137,60","139,20","140,00","136,75","0,38K","-1,47%"
"08.01.2021","139,65","136,60","140,60","136,15","0,36K","1,75%"
"07.01.2021","137,25","138,50","139,85","138,00","0,09K","-0,76%"
"06.01.2021","138,30","140,50","141,15","137,90","0,25K","-1,88%"
"05.01.2021","140,95","142,30","142,30","139,45","0,28K","-0,63%"
"04.01.2021","141,85","140,90","143,60","140,90","0,17K","1,14%"
"30.12.2020","140,25","140,95","142,20","140,30","0,08K","-0,25%"
"29.12.2020","140,60","138,00","141,15","138,00","0,17K","1,88%"
"28.12.2020","138,00","139,30","140,50","136,50","0,17K","-1,15%"
"23.12.2020","139,60","139,00","140,45","139,00","0,09K","1,16%"
"22.12.2020","138,00","139,60","141,60","138,85","0,14K","-0,11%"
"21.12.2020","138,15","139,40","140,50","136,60","0,16K","0,11%"
"18.12.2020","138,00","138,00","140,50","138,00","0,01K","-1,29%"
"17.12.2020","139,80","139,80","139,80","139,80","","0,00%"
"16.12.2020","139,80","139,80","139,80","139,80","","1,90%"
"15.12.2020","137,20","137,20","137,20","137,20","","-0,44%"
"14.12.2020","137,80","137,80","137,80","137,80","","4,47%"
"11.12.2020","131,90","131,90","131,90","131,90","","0,57%"
"10.12.2020","131,15","131,15","131,15","131,15","","3,84%"
"09.12.2020","126,30","126,30","126,30","126,30","","-2,24%"
"08.12.2020","129,20","129,20","129,20","129,20","","0,16%"
"07.12.2020","129,00","129,00","129,00","129,00","","1,65%"
"04.12.2020","126,90","126,90","126,90","126,90","","-2,35%"
"03.12.2020","129,95","127,85","127,85","127,85","0,00K","0,81%"
"02.12.2020","128,90","128,50","128,50","128,00","0,01K","1,26%"
"01.12.2020","127,30","131,00","131,30","131,00","0,02K","-5,00%"
"30.11.2020","134,00","131,75","131,75","130,00","0,02K","-0,96%"
"27.11.2020","135,30","130,50","131,60","128,65","0,07K","7,55%"
"26.11.2020","125,80","124,00","127,00","123,25","0,06K","0,00%"
"25.11.2020","125,80","123,05","127,15","123,05","0,18K","1,45%"
"24.11.2020","124,00","125,20","125,50","121,65","0,11K","-1,35%"
"23.11.2020","125,70","127,00","128,20","124,75","0,09K","0,56%"
"20.11.2020","125,00","129,50","132,00","125,45","0,12K","-5,05%"
"19.11.2020","131,65","130,50","131,00","128,35","0,09K","0,92%"
"18.11.2020","130,45","126,65","131,90","126,65","0,38K","3,04%"
"17.11.2020","126,60","125,20","127,50","125,05","0,09K","-1,75%"
"16.11.2020","128,85","119,55","125,45","118,00","0,29K","7,02%"
"13.11.2020","120,40","119,95","120,10","119,00","0,03K","-0,91%"
"12.11.2020","121,50","119,30","120,95","118,55","0,76K","1,08%"
"11.11.2020","120,20","119,40","121,50","119,40","0,61K","1,78%"
"10.11.2020","118,10","118,75","119,50","118,00","0,38K","0,51%"
"09.11.2020","117,50","118,55","122,65","117,50","0,18K","0,21%"
"06.11.2020","117,25","113,90","117,25","113,90","0,10K","1,47%"
"05.11.2020","115,55","112,60","115,00","112,30","0,13K","3,49%"
"04.11.2020","111,65","113,30","113,30","111,45","0,17K","-0,53%"
"03.11.2020","112,25","113,30","114,20","112,75","0,51K","-1,10%"
"30.10.2020","113,50","113,55","115,55","113,15","0,11K","0,49%"
"29.10.2020","112,95","113,95","115,00","112,25","0,12K","-0,48%"
"28.10.2020","113,50","116,30","116,35","113,10","0,20K","-1,60%"
"27.10.2020","115,35","115,00","116,90","114,55","0,38K","0,35%"
"26.10.2020","114,95","113,90","115,50","113,75","0,40K","1,23%"
"23.10.2020","113,55","114,25","114,25","113,00","0,13K","-1,26%"
"22.10.2020","115,00","112,45","114,65","111,75","0,24K","2,91%"
"21.10.2020","111,75","112,10","115,50","111,50","0,26K","-0,45%"
"20.10.2020","112,25","114,05","114,45","110,75","0,42K","-0,66%"
"19.10.2020","113,00","114,80","115,00","113,15","0,45K","-1,27%"
"16.10.2020","114,45","116,75","117,60","114,10","0,33K","-2,64%"
"15.10.2020","117,55","118,70","118,70","113,00","0,41K","-0,13%"
"14.10.2020","117,70","117,25","119,50","116,50","0,39K","0,56%"
"13.10.2020","117,05","118,20","119,10","115,50","0,51K","-0,97%"
"09.10.2020","118,20","117,60","120,20","116,50","0,30K","0,64%"
"08.10.2020","117,45","116,35","118,00","115,25","0,47K","0,86%"
"07.10.2020","116,45","113,80","117,00","113,00","0,51K","2,46%"
"06.10.2020","113,65","113,95","116,00","113,65","0,16K","0,26%"
"05.10.2020","113,35","114,30","114,40","112,05","0,25K","-1,00%"
"02.10.2020","114,50","112,75","115,50","110,70","0,61K","2,23%"
"01.10.2020","112,00","116,90","117,00","112,00","0,56K","-3,99%"
"30.09.2020","116,65","116,35","118,10","116,10","0,34K","1,61%"
"29.09.2020","114,80","115,25","116,50","114,60","0,19K","0,00%"
"28.09.2020","114,80","121,30","121,30","114,20","0,53K","-4,41%"
"25.09.2020","120,10","117,50","121,50","117,00","0,39K","2,78%"
"24.09.2020","116,85","117,35","118,00","115,75","0,20K","0,73%"
"23.09.2020","116,00","116,20","119,20","114,05","0,42K","3,57%"
"22.09.2020","112,00","112,00","116,45","112,00","0,02K","-1,32%"
"21.09.2020","113,50","113,50","113,50","113,50","","0,62%"
"18.09.2020","112,80","112,80","112,80","112,80","","-5,01%"
"17.09.2020","118,75","118,75","118,75","118,75","","-2,66%"
"16.09.2020","122,00","125,40","125,40","125,40","0,00K","-1,77%"
"15.09.2020","124,20","124,20","124,20","124,20","","-1,43%"
"14.09.2020","126,00","126,00","126,00","126,00","","-8,99%"
"11.09.2020","138,45","138,45","138,45","138,45","","0,80%"
"10.09.2020","137,35","137,35","137,35","137,35","","2,81%"
"09.09.2020","133,60","133,60","133,60","133,60","","-3,01%"
"08.09.2020","137,75","137,75","137,75","137,75","","-1,89%"
"04.09.2020","140,40","140,40","140,40","140,40","","3,12%"
"03.09.2020","136,15","135,00","135,00","135,00","0,19K","0,11%"
"02.09.2020","136,00","136,00","136,00","136,00","","-0,40%"
"01.09.2020","136,55","141,00","141,00","141,00","0,07K","2,09%"
"31.08.2020","133,75","132,00","135,00","132,00","0,02K","3,64%"
"28.08.2020","129,05","122,50","127,50","120,50","0,03K","4,45%"
"27.08.2020","123,55","125,00","126,85","122,00","0,08K","0,16%"
"26.08.2020","123,35","126,00","127,70","126,00","0,01K","-0,44%"
"25.08.2020","123,90","121,75","125,60","121,45","0,04K","3,25%"
"24.08.2020","120,00","119,05","123,00","119,00","0,08K","0,38%"
"21.08.2020","119,55","118,80","120,40","114,90","0,27K","1,61%"
"20.08.2020","117,65","117,90","117,90","117,00","0,02K","0,13%"
"19.08.2020","117,50","117,95","120,45","115,25","0,10K","-0,93%"
"18.08.2020","118,60","116,70","118,90","116,00","0,15K","2,11%"
"17.08.2020","116,15","116,00","117,00","115,00","0,08K","0,96%"
"14.08.2020","115,05","117,20","118,85","115,00","0,09K","-1,71%"
"13.08.2020","117,05","113,55","117,40","112,00","0,21K","2,45%"
"12.08.2020","114,25","114,50","116,00","112,00","0,04K","0,84%"
"11.08.2020","113,30","114,50","114,90","112,25","0,13K","-1,44%"
"10.08.2020","114,95","117,70","119,60","114,50","0,23K","-1,96%"
"07.08.2020","117,25","121,05","123,00","116,50","0,30K","-1,72%"
"06.08.2020","119,30","125,30","125,50","121,00","0,22K","-4,79%"
"05.08.2020","125,30","125,00","126,80","123,25","0,00K","0,52%"
"04.08.2020","124,65","121,95","124,00","118,65","0,07K","3,44%"
"03.08.2020","120,50","120,50","123,70","119,80","0,17K","-1,83%"
"31.07.2020","122,75","117,50","122,85","117,50","0,15K","2,59%"
"30.07.2020","119,65","114,25","119,85","114,00","0,35K","3,50%"
"29.07.2020","115,60","114,00","115,60","113,85","0,19K","2,30%"
"28.07.2020","113,00","113,05","114,00","111,25","0,11K","-0,88%"
"27.07.2020","114,00","112,00","115,00","112,00","0,06K","0,88%"
"24.07.2020","113,00","112,65","113,00","110,50","0,10K","-6,19%"
"23.07.2020","120,45","113,10","113,40","110,50","0,05K","-0,99%"
"22.07.2020","121,65","121,65","121,65","111,60","0,02K","5,19%"
"21.07.2020","115,65","115,65","115,65","115,65","","2,35%"
"20.07.2020","113,00","113,00","113,00","113,00","","-2,88%"
"17.07.2020","116,35","116,35","116,35","116,35","","4,73%"
"16.07.2020","111,10","111,10","111,10","111,10","","1,37%"
"15.07.2020","109,60","109,60","109,60","109,60","","-0,90%"
"14.07.2020","110,60","110,60","110,60","110,60","","-0,85%"
"13.07.2020","111,55","111,55","111,55","111,55","","1,50%"
"10.07.2020","109,90","109,90","109,90","109,90","","-1,83%"
"09.07.2020","111,95","111,95","111,95","111,95","","-1,45%"
"08.07.2020","113,60","113,60","113,60","113,60","","-0,35%"
"07.07.2020","114,00","114,00","114,00","114,00","","2,43%"
"06.07.2020","111,30","111,30","111,30","111,30","","-5,68%"
"03.07.2020","118,00","118,00","118,00","118,00","","0,00%"
"02.07.2020","118,00","118,00","118,00","118,00","","-0,88%"
"01.07.2020","119,05","119,05","119,05","119,05","","3,43%"
"30.06.2020","115,10","115,10","115,10","115,10","","1,63%"
"29.06.2020","113,25","113,25","113,25","113,25","","3,61%"
"26.06.2020","109,30","109,30","109,30","109,30","","0,97%"
"25.06.2020","108,25","108,25","108,25","108,25","","-2,17%"
"24.06.2020","110,65","110,65","110,65","110,65","","0,50%"
"23.06.2020","110,10","110,10","110,10","110,10","","0,36%"
"22.06.2020","109,70","109,70","109,70","109,70","","2,72%"
"19.06.2020","106,80","106,80","106,80","106,80","","-1,02%"
"18.06.2020","107,90","107,90","107,90","107,90","","-2,00%"
"17.06.2020","110,10","110,10","110,10","110,10","","3,23%"
"16.06.2020","106,65","106,65","106,65","106,65","","-0,42%"
"15.06.2020","107,10","107,10","107,10","107,10","","-1,47%"
"12.06.2020","108,70","108,70","108,70","108,70","","-1,85%"
"10.06.2020","110,75","110,75","110,75","110,75","","-1,25%"
"09.06.2020","112,15","112,15","112,15","112,15","","-1,28%"
"08.06.2020","113,60","113,60","113,60","113,60","","0,00%"
"05.06.2020","113,60","113,60","113,60","113,60","","0,89%"
"04.06.2020","112,60","112,60","112,60","112,60","","-1,10%"
"03.06.2020","113,85","113,85","113,85","113,85","","1,07%"
"02.06.2020","112,65","112,65","112,65","112,65","","-0,13%"
"01.06.2020","112,80","112,80","112,80","112,80","","2,41%"
"29.05.2020","110,15","110,15","110,15","110,15","","-3,25%"
"28.05.2020","113,85","113,85","113,85","113,85","","-3,80%"
"27.05.2020","118,35","118,35","118,35","118,35","","-2,83%"
"26.05.2020","121,80","121,80","121,80","121,80","","1,67%"
"25.05.2020","119,80","119,80","119,80","119,80","","0,00%"
"22.05.2020","119,80","119,80","119,80","119,80","","8,91%"
"21.05.2020","110,00","110,00","110,00","110,00","","-0,99%"
"20.05.2020","111,10","111,10","111,10","111,10","","-1,51%"
"19.05.2020","112,80","112,80","112,80","112,80","","-0,75%"
"18.05.2020","113,65","113,65","113,65","113,65","","1,07%"
"15.05.2020","112,45","112,45","112,45","112,45","","-0,13%"
"14.05.2020","112,60","112,60","112,60","112,60","","1,62%"
"13.05.2020","110,80","110,80","110,80","110,80","","-2,38%"
"12.05.2020","113,50","113,50","113,50","113,50","","-3,77%"
"11.05.2020","117,95","117,95","117,95","117,95","","-1,26%"
"08.05.2020","119,45","119,45","119,45","119,45","","3,02%"
"07.05.2020","115,95","115,95","115,95","115,95","","-2,11%"
"06.05.2020","118,45","118,45","118,45","118,45","","0,55%"
"05.05.2020","117,80","117,80","117,80","117,80","","3,83%"
"04.05.2020","113,45","111,00","111,00","111,00","0,10K","1,07%"
"30.04.2020","112,25","112,25","112,25","112,25","","1,17%"
"29.04.2020","110,95","113,50","113,50","111,00","0,03K","-2,55%"
"28.04.2020","113,85","113,00","113,85","113,00","0,02K","1,47%"
"27.04.2020","112,20","112,10","112,10","110,60","0,01K","-0,71%"
"24.04.2020","113,00","115,60","115,60","112,00","0,04K","-3,09%"
"23.04.2020","116,60","119,00","119,45","117,20","0,14K","1,48%"
"22.04.2020","114,90","116,50","116,50","116,20","0,01K","-3,40%"
"20.04.2020","118,95","122,15","123,35","121,00","0,02K","-2,58%"
"17.04.2020","122,10","124,60","124,60","124,60","0,14K","-2,67%"
"16.04.2020","125,45","127,50","127,50","126,70","0,20K","-1,65%"
"15.04.2020","127,55","123,50","127,00","123,50","0,02K","3,20%"
"14.04.2020","123,60","126,00","126,00","125,00","0,09K","-2,64%"
"13.04.2020","126,95","126,00","126,00","126,00","0,01K","1,20%"
"09.04.2020","125,45","128,00","128,00","128,00","0,01K","-1,26%"
"08.04.2020","127,05","127,05","127,05","127,05","","-0,12%"
"07.04.2020","127,20","127,75","127,75","126,90","0,04K","0,83%"
"06.04.2020","126,15","124,30","124,30","123,40","0,01K","1,94%"
"03.04.2020","123,75","123,75","123,75","123,75","","-2,21%"
